

Date et heure;Amp_sr850_2(?V);Pha_sr850_2(?);Freq_sr850(Hz)_2;Amp_sr850(?V);Pha_sr850(?);Freq_sr850(Hz);Freq_hp33120(Hz);Freq_0(Hz);DeltaFreq(Hz);Ampl_5210_daq(?V);Pha_5210_daq(?V);X_727(?m);Y_727(?m);Z_727(?m);Temps ?tude(s);

Z ==> 5,5:0,001:12
Monter après contact ==> 500
Point de scan après sortir ==> 2000
Temps d'attendre ==> 30
Nombre acquis ==> 1
RF ==> 31842,8036
seuil de Fréquence ==> 0,300


Data
27/09/2017 23:02:14;;864.271;135.456;56.9973;220.419;36.156;56.9992;31842.7937;31842.7615;0.0321999999978289;6.24607425156104;0.301492083468474;149.9983063;149.999649;5.519330025;2;
27/09/2017 23:02:16;;864.271;135.426;56.9973;220.449;36.18;56.9992;31842.7171;31842.7615;-0.0443999999988591;6.42693795220016;0.00534415058791637;150.0006866;150.0029297;5.540003777;4;
27/09/2017 23:02:18;;864.152;135.45;56.9973;220.449;36.168;56.9992;31842.7518;31842.7615;-0.00970000000233995;6.53677152796675;0.307298905681819;150.0002747;149.9989624;5.55910778;6;
27/09/2017 23:02:19;;864.033;135.438;56.9973;220.747;36.276;56.9992;31842.7705;31842.7615;0.00899999999819556;6.20464001770612;-0.244349204585887;150.0036774;150.0028381;5.580012321;8;
27/09/2017 23:02:21;;864.271;135.444;56.9973;220.806;36.228;56.9992;31842.7348;31842.7615;-0.0267000000021653;6.40819389748617;0.0982533060014248;150.0010071;150.0018921;5.599410534;10;
27/09/2017 23:02:23;;864.152;135.426;56.9973;220.926;36.252;56.9992;31842.7177;31842.7615;-0.0437999999994645;6.27040864218639;0.313105727895163;150.0005035;150.0007935;5.619461536;12;
27/09/2017 23:02:25;;864.39;135.42;56.9973;220.657;36.21;56.9992;31842.778;31842.7615;0.0164999999979045;6.48908928871883;-0.0527240715455264;150.0029755;150.0068512;5.64040184;13;
27/09/2017 23:02:27;;864.39;135.414;56.9973;220.628;36.18;56.9992;31842.7531;31842.7615;-0.00839999999880092;6.41312654350033;-0.0759513603989035;149.9968567;149.9957733;5.660018921;15;
27/09/2017 23:02:29;;864.39;135.426;56.9973;220.717;36.258;56.9992;31842.7653;31842.7615;0.00379999999859137;6.43746093011729;0.040185083867982;150.0013733;150.0004578;5.68038559;17;
27/09/2017 23:02:31;;864.509;135.432;56.9973;220.568;36.186;56.9992;31842.7702;31842.7615;0.00869999999849824;6.3825441377962;-0.000462671625427902;149.9993591;149.9994507;5.700540543;19;
27/09/2017 23:02:32;;864.39;135.42;56.9973;220.747;36.234;56.9992;31842.7601;31842.7615;-0.00140000000101281;6.48876044568012;0.185355639201589;150.0004272;150.00177;5.719371796;21;
27/09/2017 23:02:34;;863.913;135.438;56.9973;220.508;36.174;56.9992;31842.7423;31842.7615;-0.0191999999988184;6.34670024170595;0.104060128214769;150.0005646;149.9990845;5.740357399;23;
27/09/2017 23:02:36;;864.39;135.456;56.9973;220.777;36.222;56.9992;31842.7712;31842.7615;0.00969999999870197;6.33847916443918;-0.372099293279462;150.0025482;150.0012207;5.760418415;24;
27/09/2017 23:02:38;;864.152;135.444;56.9973;220.985;36.288;56.9992;31842.7731;31842.7615;0.0115999999979977;6.56044822504293;0.127287417068146;150.0024109;150.0021667;5.779310226;26;
27/09/2017 23:02:40;;864.152;135.438;56.9973;221.373;36.306;56.9992;31842.7404;31842.7615;-0.0211000000017521;6.15695776274011;-0.238542382372543;150.0020142;150.0007935;5.799694538;28;
27/09/2017 23:02:42;;864.39;135.42;56.9973;221.015;36.282;56.9992;31842.7936;31842.7615;0.0321000000003551;6.46607027570537;0.179548816988245;149.9991302;149.9979095;5.820475578;30;
27/09/2017 23:02:43;;864.39;135.438;56.9973;220.538;36.192;56.9992;31842.7664;31842.7615;0.00489999999990687;6.35755206359528;0.104060128214769;150.0015564;150.0019684;5.840538502;32;
27/09/2017 23:02:45;;864.152;135.432;56.9973;220.926;36.264;56.9992;31842.7868;31842.7615;0.0253000000011525;6.37202115926315;-0.284996960079297;149.9999084;149.9997864;5.860468388;34;
27/09/2017 23:02:47;;864.39;135.426;56.9973;221.015;36.27;56.9992;31842.7606;31842.7615;-0.00089999999909196;6.42463605076459;-0.255962849012576;149.9984131;150.0002441;5.880031109;35;
27/09/2017 23:02:49;;864.271;135.426;56.9973;220.985;36.276;56.9992;31842.7804;31842.7615;0.0188999999991211;6.41838803255323;-0.197894626879133;150.0019531;150.003006;5.900105;37;
27/09/2017 23:02:50;;863.913;135.45;56.9973;220.628;36.204;56.9992;31842.7315;31842.7615;-0.0299999999988358;6.28783732703912;0.121480594854802;149.9995117;149.9966888;5.919596195;39;
27/09/2017 23:02:52;;864.39;135.444;56.9973;220.389;36.174;56.9992;31842.7772;31842.7615;0.0156999999999243;6.36380008220519;0.324719372321852;149.997345;149.9981995;5.939321518;41;
27/09/2017 23:02:54;;864.152;135.426;56.9973;221.075;36.306;56.9992;31842.7768;31842.7615;0.0152999999991152;6.26909326973355;0.243423861335032;149.997879;149.9970551;5.959937572;43;
27/09/2017 23:02:56;;864.152;135.426;56.9973;221.015;36.258;56.9992;31842.7628;31842.7615;0.00129999999990105;6.23423589917862;0.0982533060014248;150.0016785;149.9993896;5.979981899;44;
27/09/2017 23:02:58;;864.271;135.432;56.9973;220.717;36.222;56.9992;31842.7471;31842.7615;-0.0144000000000233;6.28389120973814;-0.0991786492522806;150.0034027;150.0009766;5.999495506;46;
27/09/2017 23:02:59;;864.509;135.444;56.9973;221.283;36.306;56.9992;31842.7462;31842.7615;-0.0152999999991152;6.39865744845175;0.0924464837880805;150.0032349;150.0019684;6.020209789;48;
27/09/2017 23:03:01;;863.913;135.426;56.9973;221.611;36.306;56.9992;31842.788;31842.7615;0.0264999999999418;6.28652195460704;-0.238542382372543;150.0048828;150.003891;6.039880276;50;
27/09/2017 23:03:03;;864.271;135.426;56.9973;221.73;36.324;56.9992;31842.7705;31842.7615;0.00899999999819556;6.31776204943417;-0.38371293770615;150.0019226;150.0057068;6.060426712;51;
27/09/2017 23:03:05;;864.271;135.432;56.9973;221.581;36.312;56.9992;31842.7401;31842.7615;-0.0214000000014494;6.36906157153022;-0.238542382372543;149.9988098;149.997406;6.080408573;53;
27/09/2017 23:03:07;;864.152;135.444;56.9973;221.641;36.336;56.9992;31842.7474;31842.7615;-0.014100000000326;6.39010752854595;-0.250156026799232;150.0008392;150.0012665;6.099111557;55;
27/09/2017 23:03:08;;864.271;135.432;56.9973;221.492;36.33;56.9992;31842.7531;31842.7615;-0.00839999999880092;6.55880400999088;0.516344505362213;149.9967041;149.9977417;6.120661259;57;
27/09/2017 23:03:10;;864.271;135.432;56.9973;221.343;36.252;56.9992;31842.756;31842.7615;-0.00549999999930151;6.48810275960232;0.127287417068146;149.9970245;149.9976654;6.140013218;58;
27/09/2017 23:03:12;;864.033;135.438;56.9973;220.777;36.246;56.9992;31842.7789;31842.7615;0.0174000000006345;6.29507187538706;-0.128212760319002;149.997345;149.9976654;6.160173416;60;
