

Date et heure;Amp_sr850_2(?V);Pha_sr850_2(?);Freq_sr850(Hz)_2;Amp_sr850(?V);Pha_sr850(?);Freq_sr850(Hz);Freq_hp33120(Hz);Freq_0(Hz);DeltaFreq(Hz);Ampl_5210_daq(?V);Pha_5210_daq(?V);X_727(?m);Y_727(?m);Z_727(?m);Temps ?tude(s);

Z ==> 5,5:0,001:12
Monter après contact ==> 500
Point de scan après sortir ==> 2000
Temps d'attendre ==> 100
Nombre acquis ==> 1
RF ==> 31842,8036
seuil de Fréquence ==> 0,300


Data
27/09/2017 23:41:46;;864.033;135.438;56.9973;220.568;36.174;56.9992;31842.7489;31842.7615;-0.0126000000018394;6.5163832604855;-0.0411104271188378;149.999176;149.9996948;5.519922256;3;
27/09/2017 23:41:49;;864.152;135.45;56.9973;220.21;36.138;56.9992;31842.7665;31842.7615;0.00500000000101863;6.47922399750253;0.382787594455294;149.9998627;149.9985199;5.540139675;6;
27/09/2017 23:41:52;;864.033;135.432;56.9973;220.33;36.168;56.9992;31842.7484;31842.7615;-0.0131000000001222;6.5124371441405;0.0343782616546378;149.9990387;149.9997101;5.560522079;9;
27/09/2017 23:41:55;;864.152;135.432;56.9973;220.359;36.168;56.9992;31842.7688;31842.7615;0.00730000000112341;6.42200530625971;-0.360485648852773;150.0001526;149.9993286;5.580427647;12;
27/09/2017 23:41:59;;864.152;135.432;56.9973;220.359;36.168;56.9992;31842.7785;31842.7615;0.0169999999998254;6.46639911875272;-0.0120763160521165;150.002533;149.9995575;5.599795818;15;
27/09/2017 23:42:02;;864.39;135.45;56.9973;220.479;36.174;56.9992;31842.7799;31842.7615;0.0184000000008382;6.41509960189867;-0.290803782292642;149.9990845;149.9994812;5.619227409;18;
27/09/2017 23:42:05;;863.913;135.438;56.9973;220.031;36.168;56.9992;31842.7291;31842.7615;-0.0324000000000524;6.45784919948149;0.243423861335032;149.9986572;150.0003357;5.639419556;21;
27/09/2017 23:42:08;;864.39;135.438;56.9973;219.495;36.168;56.9992;31842.7579;31842.7615;-0.00360000000000582;6.48645854440559;0.150514705921523;149.9956055;149.9973755;5.659827232;24;
27/09/2017 23:42:11;;864.033;135.426;56.9973;220.091;36.186;56.9992;31842.7566;31842.7615;-0.00489999999990687;6.39569786080076;0.25503750576172;150.0006714;149.9999695;5.679937363;27;
27/09/2017 23:42:14;;864.39;135.438;56.9973;220.747;36.264;56.9992;31842.768;31842.7615;0.00649999999950523;6.41016695589496;-0.116599115892313;150.0006866;150.0040131;5.701004028;30;
27/09/2017 23:42:17;;863.913;135.438;56.9973;220.419;36.168;56.9992;31842.7478;31842.7615;-0.0136999999995169;6.38353066702781;-0.139826404745691;149.9986572;149.9980164;5.720052719;33;
27/09/2017 23:42:20;;864.033;135.438;56.9973;220.3;36.156;56.9992;31842.7702;31842.7615;0.00869999999849824;6.3582097497666;0.00534415058791637;149.9990845;149.999176;5.739675045;36;
27/09/2017 23:42:23;;864.033;135.462;56.9973;220.806;36.234;56.9992;31842.7724;31842.7615;0.0109000000011292;6.50224301016281;0.0169577950146049;150.0007477;150.0023804;5.759838104;39;
